"COL0","COL1","COL2","COL3"
"35204652","35","Ontario",1113.00
"35204653","35","Ontario",3023.00
"35204655","35","Ontario",1625.00
"35204656","35","Ontario",864.00
"35204657","35","Ontario",1995.00
"35204658","35","Ontario",324.00
"35204659","35","Ontario",656.00
"35204660","35","Ontario",363.00
"35204661","35","Ontario",1155.00
"35204662","35","Ontario",1028.00
"35204663","35","Ontario",466.00
"35204664","35","Ontario",575.00
"35204665","35","Ontario",594.00
"35204666","35","Ontario",2606.00
"35204667","35","Ontario",453.00
"35204668","35","Ontario",874.00
"35204669","35","Ontario",488.00
"35204670","35","Ontario",1200.00
"35204671","35","Ontario",439.00
"35204672","35","Ontario",830.00
"35204673","35","Ontario",593.00
"35204674","35","Ontario",557.00
"35204675","35","Ontario",1553.00
"35204676","35","Ontario",4631.00
"35204678","35","Ontario",391.00
"35204679","35","Ontario",399.00
"35204680","35","Ontario",676.00
"35204681","35","Ontario",374.00
"35204682","35","Ontario",449.00
"35204683","35","Ontario",429.00
"35204684","35","Ontario",632.00
"35204685","35","Ontario",446.00
"35204686","35","Ontario",477.00
"35204687","35","Ontario",355.00
"35204688","35","Ontario",673.00
"35204689","35","Ontario",819.00
"35204690","35","Ontario",981.00
"35204691","35","Ontario",4122.00
"35204692","35","Ontario",540.00
"35204693","35","Ontario",485.00
"35204694","35","Ontario",2436.00
"35204695","35","Ontario",457.00
"35204696","35","Ontario",629.00
"35204697","35","Ontario",540.00
"35204698","35","Ontario",680.00
"35204699","35","Ontario",624.00
"35204700","35","Ontario",1242.00
"35204701","35","Ontario",149.00
"35204704","35","Ontario",1695.00
"35204705","35","Ontario",306.00
"35204707","35","Ontario",1916.00
"35204708","35","Ontario",262.00
"35204709","35","Ontario",360.00
"35204710","35","Ontario",1223.00
"35204711","35","Ontario",1981.00
"35204712","35","Ontario",1240.00
"35204714","35","Ontario",1182.00
"35204715","35","Ontario",1276.00
"35204716","35","Ontario",1360.00
"35204717","35","Ontario",814.00
"35204718","35","Ontario",1027.00
"35204719","35","Ontario",846.00
"35204720","35","Ontario",1017.00
"35204721","35","Ontario",726.00
"35204722","35","Ontario",1456.00
"35204723","35","Ontario",916.00
"35204725","35","Ontario",598.00
"35204726","35","Ontario",489.00
"35204727","35","Ontario",861.00
"35204728","35","Ontario",560.00
"35204729","35","Ontario",589.00
"35204730","35","Ontario",578.00
"35204731","35","Ontario",627.00
"35204732","35","Ontario",677.00
"35204733","35","Ontario",827.00
"35204734","35","Ontario",1010.00
"35204735","35","Ontario",849.00
"35204736","35","Ontario",999.00
"35204737","35","Ontario",1459.00
"35204738","35","Ontario",3894.00
"35204739","35","Ontario",474.00
"35204740","35","Ontario",1491.00
"35204741","35","Ontario",373.00
"35204742","35","Ontario",1614.00
"35204743","35","Ontario",723.00
"35204744","35","Ontario",581.00
"35204745","35","Ontario",1123.00
"35204746","35","Ontario",1383.00
"35204747","35","Ontario",1544.00
"35204748","35","Ontario",899.00
"35204749","35","Ontario",1088.00
"35204750","35","Ontario",562.00
"35204751","35","Ontario",528.00
"35204752","35","Ontario",726.00
"35204753","35","Ontario",574.00
"35204754","35","Ontario",2155.00
"35204755","35","Ontario",1195.00
"35204756","35","Ontario",1175.00
"35204757","35","Ontario",823.00
"35204758","35","Ontario",935.00
"35204759","35","Ontario",803.00
"35204760","35","Ontario",1139.00
"35204761","35","Ontario",1206.00
"35204762","35","Ontario",738.00
"35204763","35","Ontario",5206.00
"35204764","35","Ontario",116.00
"35204765","35","Ontario",2155.00
"35204766","35","Ontario",617.00
"35204767","35","Ontario",1365.00
"35204768","35","Ontario",901.00
"35204769","35","Ontario",1523.00
"35204770","35","Ontario",1204.00
"35204771","35","Ontario",647.00
"35204772","35","Ontario",2099.00
"35204773","35","Ontario",674.00
"35204774","35","Ontario",981.00
"35204775","35","Ontario",716.00
"35204776","35","Ontario",1027.00
"35204777","35","Ontario",1242.00
"35204778","35","Ontario",748.00
"35204779","35","Ontario",437.00
"35204780","35","Ontario",1246.00
"35204781","35","Ontario",1037.00
"35204782","35","Ontario",2613.00
"35204783","35","Ontario",0.00
"35204784","35","Ontario",0.00
"35204785","35","Ontario",675.00
"35204786","35","Ontario",849.00
"35204787","35","Ontario",523.00
"35204788","35","Ontario",1137.00
"35204789","35","Ontario",966.00
"35204790","35","Ontario",493.00
"35204791","35","Ontario",888.00
"35204793","35","Ontario",1420.00
"35204794","35","Ontario",903.00
"35204795","35","Ontario",774.00
"35204796","35","Ontario",3340.00
"35204797","35","Ontario",911.00
"35204798","35","Ontario",959.00
"35204799","35","Ontario",2387.00
"35204800","35","Ontario",384.00
"35204801","35","Ontario",454.00
"35204802","35","Ontario",1110.00
"35204803","35","Ontario",1097.00
"35204805","35","Ontario",1078.00
"35204806","35","Ontario",415.00
"35204807","35","Ontario",1223.00
"35204808","35","Ontario",841.00
"35204809","35","Ontario",765.00
"35204810","35","Ontario",821.00
"35204811","35","Ontario",1011.00
"35204812","35","Ontario",879.00
"35204813","35","Ontario",735.00
"35204814","35","Ontario",930.00
"35204815","35","Ontario",1055.00
"35204816","35","Ontario",1176.00
"35204817","35","Ontario",768.00
"35204819","35","Ontario",6748.00
"35204820","35","Ontario",3025.00
"35204821","35","Ontario",1021.00
"35204822","35","Ontario",1937.00
"35204823","35","Ontario",811.00
"35204824","35","Ontario",1392.00
"35204825","35","Ontario",1130.00
"35204826","35","Ontario",3595.00
"35204827","35","Ontario",3274.00
"35204828","35","Ontario",1246.00
"35204829","35","Ontario",817.00
"35204830","35","Ontario",1375.00
"35204831","35","Ontario",459.00
"35204832","35","Ontario",1756.00
"35204833","35","Ontario",2712.00
"35204835","35","Ontario",857.00
"35204836","35","Ontario",404.00
"35204837","35","Ontario",543.00
"35204838","35","Ontario",951.00
"35204839","35","Ontario",1589.00
"35204840","35","Ontario",581.00
"35204841","35","Ontario",1612.00
"35204842","35","Ontario",2587.00
"35204843","35","Ontario",2174.00
"35204844","35","Ontario",1959.00
"35204845","35","Ontario",2711.00
"35204846","35","Ontario",1574.00
"35204847","35","Ontario",1400.00
"35204848","35","Ontario",912.00
"35204850","35","Ontario",1744.00
"35204851","35","Ontario",777.00
"35204852","35","Ontario",727.00
"35204853","35","Ontario",380.00
"35204854","35","Ontario",0.00
"35204855","35","Ontario",673.00
"35204856","35","Ontario",1502.00
"35204857","35","Ontario",1311.00
"35204858","35","Ontario",894.00
"35204859","35","Ontario",1376.00
"35204860","35","Ontario",0.00
"35204861","35","Ontario",583.00
"35204862","35","Ontario",1029.00
"35204863","35","Ontario",1650.00
"35204864","35","Ontario",0.00
"35204865","35","Ontario",1155.00
"35204866","35","Ontario",696.00
"35204867","35","Ontario",730.00
"35204869","35","Ontario",320.00
"35204870","35","Ontario",1869.00
"35204871","35","Ontario",2011.00
"35204872","35","Ontario",3623.00
"35204873","35","Ontario",1629.00
"35204876","35","Ontario",724.00
"35204877","35","Ontario",337.00
"35204878","35","Ontario",0.00
"35204879","35","Ontario",1087.00
"35204880","35","Ontario",1804.00
"35204881","35","Ontario",441.00
"35204882","35","Ontario",554.00
"35204883","35","Ontario",1901.00
"35204884","35","Ontario",496.00
"35204885","35","Ontario",3509.00
"35204886","35","Ontario",392.00
"35204887","35","Ontario",1142.00
"35204888","35","Ontario",1828.00
"35204889","35","Ontario",400.00
"35204890","35","Ontario",462.00
"35204891","35","Ontario",2044.00
"35204892","35","Ontario",151.00
"35204893","35","Ontario",273.00
"35204894","35","Ontario",3642.00
"35204895","35","Ontario",977.00
"35204896","35","Ontario",1753.00
"35204897","35","Ontario",1985.00
"35204898","35","Ontario",967.00
"35204899","35","Ontario",0.00
"35204900","35","Ontario",3023.00
"35204901","35","Ontario",1014.00
"35204902","35","Ontario",498.00
"35204903","35","Ontario",3495.00
"35204904","35","Ontario",626.00
"35204905","35","Ontario",1774.00
"35204906","35","Ontario",1255.00
